eventUUID,eventTitle,a_title,startDate,startTime,endDate,endTime,untiID,feedbackQuestionID,question,value,data,Unnamed: 12,Unnamed: 13,Unnamed: 14
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,47612,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Модерация встречи команды с заказчиками
Помощь команде в организации опроса, фиксации важных моментов",,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,47612,43,"Чему новому, как вам кажется, вы научились?","Не давить авторитетом, предоставить возможность команде самостоятельно выстроить опрос",,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,47612,55,Была ли в этом ценность и в чем она выражается?,Ценность есть: команда учится самоорганизации и берет на себя ответственность за качество процесса,,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,47612,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?","перед опросом обязательно необходимо познакомить команду с методами интервьюирования, ведения бесед.",,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,145169,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,145169,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",За сегодняшний день нам удалось разобрать несколько вопросов. В ходе мозгового штурма предлагали идеи решения той или иной задачи. ,,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,145169,43,"Чему новому, как вам кажется, вы научились?","Находить информацию в интернете и что самое важное просеивать нужные вещи, необходимые для решения нашего проекта.",,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,145169,55,Была ли в этом ценность и в чем она выражается?,"Безусловно, ценность в опыте.",,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,145169,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,144609,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
23f9dc17-a464-473c-9825-b61d60a27ab6,Встреча с представителем заказчика,Сессия вопрос-ответ,2020-04-15,11:00:00,2020-04-15,17:00:00,144609,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Деятельность по поиску методов измерения загрязнения воды. ,,,,
