untiID,value,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_skip,sentiment_speech,ner,answer_len,upper_case_word_count,punctuation_count,char_count,word_count,word_density,stopword_count
145717,"Благодаря вебинару смогла структурировать знания о рынках и технологиях, расширить свое понимание этой сферы.",0,1,0,0,0,0,109,1,2,109,14,7.266666666666667,3
145717,"В целом, такие встречи и упражнения заряжают!)",0,0,1,0,0,0,46,1,3,46,7,5.75,2
135814,"Ценность рождается там, где присутствуют умные, нацеленные на развитие люди) Главная ценность в нашем общении, вследствие чего  идет наше общее развитие, а затем уже идет рождение идей и проектов, над которыми мы собираемся работать.",0,1,0,0,0,0,233,2,7,233,34,6.6571428571428575,9
135814,"Мне все нравится, для меня это все новое на данный момент, поэтому не могу пожелать что то  добавить или улучшить))",0,0,1,0,0,0,115,1,4,115,20,5.476190476190476,10
86598,составлению матрицы проектов,0,1,0,0,0,0,28,0,0,28,3,7.0,0
86598,"да, возможно придумать быстрее необходимый проект",0,1,0,0,0,0,49,0,1,49,6,7.0,0
86598,с планированием проекта,0,1,0,0,0,0,23,0,0,23,3,5.75,1
138661,Очень интересная система генерить идеи,0,1,0,0,0,0,38,1,0,38,5,6.333333333333333,0
138661,Группировка рынков и пояснение матрицы,0,1,0,0,0,0,38,1,0,38,5,6.333333333333333,1
141352,Смотреть на мир шире,0,1,0,0,0,0,20,1,0,20,4,4.0,1
141352,"Конечно, этот вебинар буквально окунул в мир технологических инноваций",0,1,0,0,0,0,70,1,1,70,9,7.0,2
143253,"Ценность в поданой информации, она действительно полезна и акутальна для тех, кто работает с командой",0,1,0,0,0,0,101,1,2,101,15,6.3125,6
143253,"Форма подачи материала плоха тем, что интонационно спикер ничего не выделял, и речь получилась монотонной, под такое удобно засыпать",0,1,0,0,0,0,132,1,3,132,19,6.6,5
145863,0,0,1,0,0,0,0,1,0,0,1,1,0.5,0
145863,0,0,1,0,0,0,0,1,0,0,1,1,0.5,0
145863,"Остался недоволен тем, что в xle время 18:00, а лекция на самом деле была в 19:00, из-за чего пришлось смотреть сразу две лекции",0,1,0,0,0,0,128,1,6,128,23,5.333333333333333,7
28161,Конечно была ценность.  сейчас главное накапливать информацию,0,1,0,0,0,0,61,1,1,61,7,7.625,3
28161,только приятные впечатления,0,0,1,0,0,0,27,0,0,27,3,6.75,1
144178,На все заданные мною вопросы получила исчерпывающие ответы.,0,1,0,0,0,0,59,1,1,59,8,6.555555555555555,2
144178,"Узнала вопросы и, соответственно, ответы на них остальных участников беседы.",0,1,0,0,0,0,76,1,3,76,10,6.909090909090909,2
144178,"Для дальнейшей работы в программе ""Интенсив"" данная встреча была очень полезной! ",0,1,0,0,0,0,81,1,3,81,11,6.75,3
143540,Грамотному планированию проектирования.,0,1,0,0,0,0,39,1,1,39,3,9.75,0
143540,"Да, учимся пользоваться новым програмным обеспечением.",0,1,0,0,0,0,54,1,2,54,6,7.714285714285714,0
143540,Познакомились с планами на неделю и способами их осуществления.,0,1,0,0,0,0,63,1,1,63,9,6.3,4
143540,Расширили навыки коммуникации в наставническом комьюнити.,0,1,0,0,0,0,57,1,1,57,6,8.142857142857142,1
143540,"Да, сделали планы на неделю.",0,1,0,0,0,0,28,1,2,28,5,4.666666666666667,1
143540,Мы познакомились с методам планирования интенсива на неделю.,0,1,0,0,0,0,60,1,1,60,8,6.666666666666667,3
144178,Были получены ответы на интересующие вопросы.,0,1,0,0,0,0,45,1,1,45,6,6.428571428571429,2
144178,"Вопросы и, соответственно, ответы других участников онлайн-сессии помогли разъяснить некоторые вопросы.",0,1,0,0,0,0,103,1,4,103,11,8.583333333333334,0
144178,"Спасибо! все лаконично, доступно и быстро ( кратко о самом главном).",0,0,0,0,1,0,68,1,5,68,11,5.666666666666667,3
143239,"Основные отличия между инженерным и гуманитарным проектами и что такое ""цифровой след"", для чего он необходим. ",0,1,0,0,0,0,111,1,4,111,16,6.529411764705882,7
143239,Да,0,1,0,0,0,1,2,1,0,2,1,1.0,1
143002,Научилась правильно составлять вопросы для проблемного и решенческого интервью.,0,1,0,0,0,0,79,1,1,79,9,7.9,2
143002,"Была, в том, что появилось понимание того, насколько важно проводить проблемное интервью.",0,1,0,0,0,0,89,1,4,89,12,6.846153846153846,2
143002,"Познакомилась с несколькими новыми терминами, а так же правилами, которые помогут составить максимально эффективное проблемное интервью.",0,1,0,0,0,0,136,1,3,136,16,8.0,4
145055,"Спасибо, обязательно пригодится",0,0,0,0,1,0,31,1,1,31,3,7.75,0
142562,"Сначала важно определить пользователя, его потребности, и только потом приступать к созданию продукта, направленного на решение этих проблем и потребностей пользователя. Помочь в этом может проведение проблемного интервью.",0,1,0,0,0,0,222,2,5,222,28,7.655172413793103,10
